Ticker,Exchange,Category,Tier,Ask_Price,Bid_Price,Supply,Demand,Traded,Saturation,Input_Cost,Profit_Ask,Profit_Bid,ROI_Ask,ROI_Bid,Investment_Score,Risk,Viability,Input Cost per Unit,Input Cost per Stack,Input Cost per Hour,Recipe,Building
DOU,AI1,unit prefabs,2.0,449000.0,0.0,3.0,0.0,1.0,100.0,0.0,449000.0,0.0,0,0,0.0,High,Unknown,303322.44000034867,303322.44000034867,7021.352777785848,UPF:1xCOM-10xPSL-4xSAR=>1xDOU,UPF
DRF,AI1,drones,1.0,5300.0,5100.0,574.0,440.0,3.0,130.45,0.0,5300.0,5100.0,0,0,0.0,Low,Unknown,3583.239962655306,3583.239962655306,746.5083255531888,DRS:1xDCS-50xNFI=>1xDRF,DRS
DRF,AI1,drones,1.0,5300.0,5100.0,574.0,440.0,3.0,130.45,0.0,5300.0,5100.0,0,0,0.0,Low,Unknown,5929.0300000678,5929.0300000678,2470.4291666949166,WEL:6xAL-1xHE=>1xDRF,WEL
DV,AI1,software tools,0.0,14000.0,13000.0,67.0,1.0,1.0,200.0,0.0,14000.0,13000.0,0,0,0.0,Low,Unknown,9205.200009025633,9205.200009025633,255.70000025071204,SE:=>1xDV,SE
DW,AI1,consumables (basic),1.0,113.0,104.0,345015.0,293424.0,1067.0,117.58,0.0,113.0,104.0,0,0,0.0,Low,Unknown,58.6320000077486,586.320000077486,122.15000001614293,FP:10xH2O-1xPG=>10xDW,FP
DW,AI1,consumables (basic),1.0,113.0,104.0,345015.0,293424.0,1067.0,117.58,0.0,113.0,104.0,0,0,0.0,Low,Unknown,67.02285714839186,469.1600000387431,195.48333334947625,FP:10xH2O=>7xDW,FP
EBU,AI1,consumable bundles,2.0,210000.0,160000.0,87.0,2.0,37.0,200.0,0.0,210000.0,160000.0,0,0,0.0,High,Unknown,211648.82396953666,211648.82396953666,31495.36070975248,PAC:100xDW-70xFIM-10xGIN-2xHSS-5xMED-1xPDA-160xPE-4xPSS-2xVG=>1xEBU,PAC
EDC,AI1,software tools,0.0,9000.0,8010.0,362.0,1175.0,9.0,30.81,0.0,9000.0,8010.0,0,0,0.0,Medium,Unknown,6136.800006017089,6136.800006017089,255.70000025071204,SE:=>1xEDC,SE
EES,AI1,chemicals,5.0,55000.0,0.0,832.0,0.0,92.0,100.0,0.0,55000.0,0.0,0,0,0.0,High,Unknown,19954.320014441015,19954.320014441015,692.8583338347574,EEP:1xES-4xFLX-4xREA=>1xEES,EEP
ENG,AI1,ship engines,5.0,1100000.0,851000.0,5.0,2.0,1.0,200.0,0.0,1100000.0,851000.0,0,0,0.0,High,Unknown,310468.4000080228,310468.4000080228,16170.22916708452,SPF:1xACS-10xAST-4xBFP-1xMFK-4xNOZ=>1xENG,SPF
EPO,AI1,construction materials,2.0,187.0,169.0,416063.0,327623.0,900.0,126.99,0.0,187.0,169.0,0,0,0.0,Low,Unknown,112.71600003245472,5635.800001622736,234.825000067614,POL:1xC-1xCL-1xH-1xO=>50xEPO,POL
ES,AI1,elements,5.0,1490.0,1210.0,6294.0,1450.0,717.0,200.0,0.0,1490.0,1210.0,0,0,0.0,Medium,Unknown,811.6800006017089,8116.800006017089,676.4000005014241,EEP:1xLES=>10xES,EEP
ETC,AI1,chemicals,3.0,24000.0,0.0,214.0,0.0,14.0,100.0,0.0,24000.0,0.0,0,0,0.0,High,Unknown,15676.320003004073,15676.320003004073,816.4750001564622,TNP:4xFLX-4xREA-1xTC=>1xETC,TNP
EXO,AI1,consumables (basic),1.0,333.0,275.0,9700.0,20730.0,62.0,46.79,0.0,333.0,275.0,0,0,0.0,Medium,Unknown,294.8930000164658,2948.930000164658,722.776960824671,BMP:1xAL-1xMFK-10xOVE=>10xEXO,BMP
EXO,AI1,consumables (basic),1.0,333.0,275.0,9700.0,20730.0,62.0,46.79,0.0,333.0,275.0,0,0,0.0,Medium,Unknown,281.7350000145286,2817.3500001452862,782.5972222625795,BMP:1xAL-10xOVE-1xSWF=>10xEXO,BMP
EXO,AI1,consumables (basic),1.0,333.0,275.0,9700.0,20730.0,62.0,46.79,0.0,333.0,275.0,0,0,0.0,Medium,Unknown,271.4800000193715,2714.8000001937153,565.5833333736907,BMP:1xAL-10xOVE=>10xEXO,BMP
FAL,AI1,alloys,4.0,1900.0,1700.0,3864.0,159.0,3.0,200.0,0.0,1900.0,1700.0,0,0,0.0,Medium,Unknown,1242.246666934093,7453.480001604557,776.4041668338081,ASM:3xAL-3xFE=>6xFAL,ASM
FAN,AI1,electronic parts,3.0,2240.0,1810.0,2159.0,1068.0,348.0,200.0,0.0,2240.0,1810.0,0,0,0.0,Medium,Unknown,1954.2960000111163,15634.36800008893,3257.160000018527,MCA:1xAL-8xDCS-2xSFK=>8xFAN,MCA
FC,AI1,construction parts,1.0,4800.0,4400.0,186.0,1262.0,6.0,14.74,0.0,4800.0,4400.0,0,0,0.0,Low,Unknown,3447.120000271201,3447.120000271201,359.07500002825014,WEL:1xAL-1xBSE-1xHE=>1xFC,WEL
FE,AI1,metals,1.0,990.0,951.0,18568.0,2146.0,72.0,200.0,0.0,990.0,951.0,0,0,0.0,Low,Unknown,807.4000004541128,3229.6000018164514,224.27777790392022,SME:1xC-6xFEO-1xFLX-1xO=>4xFE,SME
FE,AI1,metals,1.0,990.0,951.0,18568.0,2146.0,72.0,200.0,0.0,990.0,951.0,0,0,0.0,Low,Unknown,978.0500005893409,2934.150001768023,244.51250014733523,SME:1xC-6xFEO-1xO=>3xFE,SME
FET,AI1,alloys,4.0,3000.0,2710.0,4328.0,2066.0,445.0,200.0,0.0,3000.0,2710.0,0,0,0.0,Low,Unknown,2816.6200004011394,11266.480001604557,1173.5916668338082,ASM:1xFE-3xTI=>4xFET,ASM
FF,AI1,fuels,2.0,17.399999618530273,17.0,1540856.0,115411.0,594.0,200.0,0.0,17.399999618530273,17.0,0,0,0.0,Low,Unknown,17.036100000871716,1703.6100000871716,473.22500002421435,REF:4xH-2xHE3=>100xFF,REF
FFC,AI1,electronic systems,4.0,260000.0,240000.0,17.0,100.0,4.0,17.0,0.0,260000.0,240000.0,0,0,0.0,Low,Unknown,267728.0000100285,267728.0000100285,4462.133333500475,APF:1xBMF-1xDA-5xW-1xWAI=>1xFFC,APF
FIM,AI1,consumables (basic),1.0,2270.0,1940.0,26213.0,6865.0,97.0,200.0,0.0,2270.0,1940.0,0,0,0.0,Medium,Unknown,1691.9000000968576,3383.8000001937153,281.98333334947625,FP:1xHER-2xRAT=>2xFIM,FP
FIR,AI1,ship engines,3.0,1300000.0,0.0,2.0,0.0,1.0,100.0,0.0,1300000.0,0.0,0,0,0.0,High,Unknown,1038176.4400015563,1038176.4400015563,12359.24333335186,ECA:1xACS-8xAFR-10xCTF-4xEES-1xRCS-10xWAL=>1xFIR,ECA
FLO,AI1,construction parts,2.0,23000.0,0.0,184.0,0.0,1.0,100.0,0.0,23000.0,0.0,0,0,0.0,High,Unknown,19933.6800008893,19933.6800008893,1038.2125000463177,FS:10xAL-4xSTL=>1xFLO,FS
FLP,AI1,construction parts,1.0,645.0,601.0,1020.0,1667.0,21.0,61.19,0.0,645.0,601.0,0,0,0.0,Low,Unknown,443.02500005650023,2658.1500003390015,221.51250002825012,WEL:1xAL-1xFE-1xHE=>6xFLP,WEL
FLX,AI1,chemicals,2.0,209.0,165.0,66869.0,33873.0,449.0,197.41,0.0,209.0,165.0,0,0,0.0,High,Unknown,37.290000009685755,372.9000000968575,31.07500000807146,CHP:1xLST=>10xFLX,CHP
FOD,AI1,agricultural products,1.0,450.0,400.0,13315.0,4025.0,4487.0,200.0,0.0,450.0,400.0,0,0,0.0,Medium,Unknown,322.8625000121072,5165.800000193715,430.48333334947625,FP:5xMAI-5xNUT-5xVEG=>16xFOD,FP
FSE,AI1,ship engines,5.0,950000.0,700000.0,13.0,11.0,1.0,118.18,0.0,950000.0,700000.0,0,0,0.0,High,Unknown,243764.00001002848,243764.00001002848,10156.833333751187,SPF:1xACS-25xBRO-6xLFP-1xMFK-6xNOZ=>1xFSE,SPF
FUN,AI1,unit prefabs,2.0,249000.0,160000.0,14.0,10.0,10.0,140.0,0.0,249000.0,160000.0,0,0,0.0,High,Unknown,171520.76000042618,171520.76000042618,3248.499242432314,UPF:1xBID-1xBWS-4xPCB-8xPSL=>1xFUN,UPF
GC,AI1,construction parts,1.0,330.0,260.0,6555.0,12200.0,58.0,53.73,0.0,330.0,260.0,0,0,0.0,High,Unknown,241.6090000203401,2416.090000203401,335.5680555838057,WEL:1xAL-1xFE-1xHE=>10xGC,WEL
GCH,AI1,ship engines,2.0,14500.0,0.0,3.0,0.0,3.0,100.0,0.0,14500.0,0.0,0,0,0.0,High,Unknown,35541.15200124502,35541.15200124502,2115.54476197887,GF:1xGV-20xRG=>1xGCH,GF
GEN,AI1,ship engines,2.0,200000.0,0.0,24.0,0.0,4.0,100.0,0.0,200000.0,0.0,0,0,0.0,High,Unknown,52895.20000222325,52895.20000222325,1763.1733334074418,GF:4xGNZ-4xLFP-1xMFK-50xNG-10xTHF=>1xGEN,GF
GIN,AI1,consumables (luxury),2.0,1450.0,1400.0,30644.0,1792.0,362.0,200.0,0.0,1450.0,1400.0,0,0,0.0,Low,Unknown,929.6470002167672,3718.588000867069,238.37102569660698,FER:1xAMM-2xDW-1xES-2xGRN=>4xGIN,FER
GL,AI1,construction materials,2.0,0.0,451.0,0.0,121309.0,0.0,0.0,0.0,0.0,451.0,0,0,0.0,Low,Unknown,198.32493344004948,2379.899201280594,137.72564822225658,GF:1xFLX-1xNA-2xSIO=>12xGL,GF
GL,AI1,construction materials,2.0,0.0,451.0,0.0,121309.0,0.0,0.0,0.0,0.0,451.0,0,0,0.0,Low,Unknown,241.96800008893015,2419.6800008893015,201.64000007410846,GF:1xNA-1xSEN-2xSIO=>10xGL,GF
GL,AI1,construction materials,2.0,0.0,451.0,0.0,121309.0,0.0,0.0,0.0,0.0,451.0,0,0,0.0,Low,Unknown,187.24160010671616,1872.4160010671617,130.02888896299734,GF:1xNA-2xSIO=>10xGL,GF
GNZ,AI1,ship engines,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,52711.040002667905,52711.040002667905,1464.195555629664,GF:1xGCH-20xRG-1xTI=>1xGNZ,GF
GRA,AI1,agricultural products,3.0,3360.0,2810.0,3078.0,4622.0,2851.0,66.59,0.0,3360.0,2810.0,0,0,0.0,Medium,Unknown,1268.525333540837,7611.152001245022,396.41416673151156,ORC:1xDDT-30xH2O-3xSOI=>6xGRA,ORC
GRA,AI1,agricultural products,3.0,3360.0,2810.0,3078.0,4622.0,2851.0,66.59,0.0,3360.0,2810.0,0,0,0.0,Medium,Unknown,1257.2880003112555,6286.440001556277,261.9350000648449,ORC:1xDDT-40xH2O=>5xGRA,ORC
GRN,AI1,agricultural products,1.0,315.0,311.0,65478.0,14969.0,363.0,200.0,0.0,315.0,311.0,0,0,0.0,Low,Unknown,118.06250006053597,472.25000024214387,39.354166686845325,FRM:1xH2O=>4xGRN,FRM
GRN,AI1,agricultural products,1.0,315.0,311.0,65478.0,14969.0,363.0,200.0,0.0,315.0,311.0,0,0,0.0,Low,Unknown,121.04687504540199,484.18750018160796,53.798611131289775,FRM:4xH2O=>4xGRN,FRM
GV,AI1,construction parts,1.0,2200.0,2100.0,2926.0,818.0,9.0,200.0,0.0,2200.0,2100.0,0,0,0.0,Low,Unknown,1365.5750001695008,1365.5750001695008,227.59583336158346,WEL:1xAL-1xHE=>1xGV,WEL
GWS,AI1,infrastructure,5.0,0.0,7000000.0,0.0,1.0,0.0,0.0,0.0,0.0,7000000.0,0,0,0.0,Low,Unknown,0.0,0.0,0.0,N/A,N/A
HAB,AI1,unit prefabs,2.0,140000.0,0.0,6.0,0.0,6.0,100.0,0.0,140000.0,0.0,0,0,0.0,High,Unknown,100091.60000038744,100091.60000038744,2085.241666674738,UPF:6xBBH-10xBDE-10xBSE-50xSOI=>1xHAB,UPF
HAM,AI1,ship parts,2.0,7000000.0,0.0,1.0,0.0,1.0,100.0,0.0,7000000.0,0.0,0,0,0.0,High,Unknown,0.0,0.0,0.0,N/A,N/A
HCB,AI1,ship kits,3.0,3300000.0,2500000.0,3.0,11.0,1.0,27.27,0.0,3300000.0,2500000.0,0,0,0.0,High,Unknown,3031087.3600017787,3031087.3600017787,63147.65333337039,SKF:100xMFK-600xWAL=>1xHCB,SKF
HCC,AI1,electronic pieces,2.0,730.0,671.0,4060.0,13435.0,1000.0,30.22,0.0,730.0,671.0,0,0,0.0,Low,Unknown,594.1379943113029,5941.379943113029,825.1916587656984,FS:300xPE-1xRGO=>10xHCC,FS
HCP,AI1,agricultural products,1.0,325.0,290.0,115975.0,5117.0,86.0,200.0,0.0,325.0,290.0,0,0,0.0,Medium,Unknown,128.06250006053597,512.2500002421439,42.68750002017865,FRM:2xH2O=>4xHCP,FRM
HCP,AI1,agricultural products,1.0,325.0,290.0,115975.0,5117.0,86.0,200.0,0.0,325.0,290.0,0,0,0.0,Medium,Unknown,148.3300000193715,1186.640000154972,123.60833334947627,HYF:14xH2O-1xNS=>8xHCP,HYF
HD,AI1,electronic devices,3.0,2690.0,2400.0,3148.0,200.0,307.0,200.0,0.0,2690.0,2400.0,0,0,0.0,Medium,Unknown,2748.3265600595832,13741.632800297917,854.5791542473829,MCA:5xDCS-5xLDI-1xRG=>5xHD,MCA
HE3,AI1,gases,2.0,500.0,400.0,13666.0,10892.0,646.0,125.47,0.0,500.0,400.0,0,0,0.0,Medium,Unknown,873.6750000726431,1747.3500001452862,291.22500002421435,REF:3xTS=>2xHE3,REF
HER,AI1,agricultural products,1.0,2690.0,2460.0,12491.0,3012.0,26.0,200.0,0.0,2690.0,2460.0,0,0,0.0,Low,Unknown,1099.7500002421439,4399.0000009685755,91.64583335351199,FRM:1xDDT-4xH2O=>4xHER,FRM
HHP,AI1,ship parts,3.0,5000.0,0.0,72.0,0.0,2.0,100.0,0.0,5000.0,0.0,0,0,0.0,High,Unknown,6230.960000111163,24923.840000444652,2076.986666703721,HWP:12xAL-4xAST-1xHE=>4xHHP,HWP
HMS,AI1,consumables (basic),2.0,2030.0,1620.0,9798.0,6926.0,984.0,141.47,0.0,2030.0,1620.0,0,0,0.0,High,Unknown,1480.0576000622511,14800.576000622512,880.9866667037209,CLF:6xGC-1xIND-1xNL=>10xHMS,CLF
HNZ,AI1,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,Low,Unknown,110349.20000902563,110349.20000902563,5108.759259677112,SPF:1xCHA-4xMFK-20xWAL=>1xHNZ,SPF
HOG,AI1,electronic devices,2.0,7800.0,7000.0,96.0,116.0,36.0,82.76,0.0,7800.0,7000.0,0,0,0.0,Medium,Unknown,5856.380000333488,5856.380000333488,813.3861111574289,EDM:1xDCS-1xHD-1xNG=>1xHOG,EDM
HOP,AI1,agricultural products,3.0,3900.0,1910.0,1399.0,2132.0,354.0,65.62,0.0,3900.0,1910.0,0,0,0.0,High,Unknown,739.3761112624159,13308.770002723486,316.8754762553211,ORC:2xDDT-40xH2O-4xSOI=>18xHOP,ORC
HOP,AI1,agricultural products,3.0,3900.0,1910.0,1399.0,2132.0,354.0,65.62,0.0,3900.0,1910.0,0,0,0.0,High,Unknown,784.8586668741704,11772.880003112556,245.26833339817824,ORC:2xDDT-60xH2O=>15xHOP,ORC
HPC,AI1,electronic devices,3.0,27000.0,25000.0,30.0,10.0,10.0,200.0,0.0,27000.0,25000.0,0,0,0.0,Low,Unknown,27552.570000657142,27552.570000657142,3280.067857221088,ELP:1xCD-1xDCS-1xMB=>1xHPC,ELP
HPR,AI1,ship engines,5.0,800000.0,0.0,7.0,0.0,3.0,100.0,0.0,800000.0,0.0,0,0,0.0,High,Unknown,1469140.0000501424,1469140.0000501424,12242.833333751187,SPF:1xCBM-1xFIR-20xSTL=>1xHPR,SPF
HSE,AI1,construction prefabs,3.0,13700.0,12700.0,1652.0,932.0,68.0,177.25,0.0,13700.0,12700.0,0,0,0.0,Low,Unknown,12464.36800008893,24928.73600017786,2596.7433333518607,PP3:2xLSE-1xTCS=>2xHSE,PP3
HSS,AI1,consumables (basic),2.0,3180.0,2430.0,3772.0,706.0,28.0,200.0,0.0,3180.0,2430.0,0,0,0.0,High,Unknown,2988.6840000444654,59773.680000889304,2490.5700000370543,CLF:1xBLE-5xNL-5xPCB-5xSEN=>20xHSS,CLF
HTE,AI1,ship engines,5.0,4490000.0,1000000.0,3.0,1.0,1.0,200.0,0.0,4490000.0,1000000.0,0,0,0.0,High,Unknown,311198.0000401139,311198.0000401139,3241.6458337511867,SPF:1xACS-8xAFP-4xHNZ-1xMFK-20xWAL=>1xHTE,SPF
HYR,AI1,ship engines,5.0,1700000.0,0.0,9.0,0.0,2.0,100.0,0.0,1700000.0,0.0,0,0,0.0,High,Unknown,2863596.0000701994,2863596.0000701994,17045.21428613214,SPF:1xCBL-2xFIR-20xWAL=>1xHYR,SPF
I,AI1,elements,1.0,1400.0,850.0,7268.0,1401.0,64.0,200.0,0.0,1400.0,850.0,0,0,0.0,High,Unknown,1065.800000193715,1065.800000193715,222.04166670702398,BMP:3xCLI=>1xI,BMP
IDC,AI1,software systems,0.0,11100.0,11000.0,3028.0,100.0,3018.0,200.0,0.0,11100.0,11000.0,0,0,0.0,Low,Unknown,7744.700004927815,7744.700004927815,322.695833538659,SL:=>1xIDC,SL
IMM,AI1,software systems,5.0,110000.0,100000.0,10.0,10.0,1.0,100.0,0.0,110000.0,100000.0,0,0,0.0,Low,Unknown,111617.05000739172,111617.05000739172,3100.4736113164367,SL:1xDA-1xDD=>1xIMM,SL
IND,AI1,chemicals,2.0,4000.0,3800.0,954.0,662.0,432.0,144.11,0.0,4000.0,3800.0,0,0,0.0,Low,Unknown,2439.320000077486,2439.320000077486,254.09583334140478,CHP:1xCU-1xMG-1xS=>1xIND,CHP
INS,AI1,construction materials,3.0,155.0,148.0,484814.0,163501.0,64989.0,200.0,0.0,155.0,148.0,0,0,0.0,Low,Unknown,74.18583254323651,1780.4599810376762,296.74333017294606,PP3:1xAR-100xPE-1xTHF=>24xINS,PP3
JUI,AI1,chemicals,3.0,98000.0,0.0,2.0,0.0,1.0,100.0,0.0,98000.0,0.0,0,0,0.0,High,Unknown,2482.457866672595,74473.73600017786,7757.68083335186,LAB:5xBL-5xCST-10xHEX-1xPK=>30xJUI,LAB
KOM,AI1,consumables (luxury),2.0,889.0,850.0,11365.0,15187.0,99.0,74.83,0.0,889.0,850.0,0,0,0.0,Low,Unknown,659.1553334111472,3954.9320004668834,470.8252381508194,FER:1xAMM-4xDW-1xHER=>6xKOM,FER
KRE,AI1,chemicals,5.0,25000.0,14000.0,76.0,100.0,66.0,76.0,0.0,25000.0,14000.0,0,0,0.0,High,Unknown,0.0,0.0,0.0,N/A,N/A
KV,AI1,textiles,2.0,33600.0,28100.0,502.0,515.0,200.0,97.48,0.0,33600.0,28100.0,0,0,0.0,Medium,Unknown,23441.15200124502,23441.15200124502,1220.8933333981781,WPL:75xPG-5xTCL=>1xKV,WPL
LBH,AI1,construction prefabs,2.0,4670.0,4130.0,5555.0,3207.0,84.0,173.21,0.0,4670.0,4130.0,0,0,0.0,Medium,Unknown,3303.3124933848158,3303.3124933848158,550.5520822308026,PP2:3xAL-35xPE=>1xLBH,PP2
LC,AI1,consumables (basic),2.0,6200.0,4540.0,1597.0,210.0,127.0,200.0,0.0,6200.0,4540.0,0,0,0.0,High,Unknown,6087.494400071144,60874.94400071144,3170.5700000370543,CLF:1xBLE-10xHD-10xPCB-2xSIL=>10xLC,CLF
LCB,AI1,ship kits,3.0,700000.0,600000.0,2.0,9.0,1.0,22.22,0.0,700000.0,600000.0,0,0,0.0,Medium,Unknown,646652.760000667,646652.760000667,35925.153333370385,SKF:200xAST-20xMFK=>1xLCB,SKF
LCR,AI1,chemicals,2.0,5400.0,1800.0,71.0,125.0,22.0,56.8,0.0,5400.0,1800.0,0,0,0.0,High,Unknown,2762.670001651794,2762.670001651794,177.094230875115,CHP:1xO-1xSI=>1xLCR,CHP
LD,AI1,software components,0.0,11900.0,11000.0,153.0,844.0,4.0,18.13,0.0,11900.0,11000.0,0,0,0.0,Low,Unknown,4031.6250035203993,4031.6250035203993,111.9895834311222,SD:=>1xLD,SD
LDE,AI1,construction prefabs,2.0,11000.0,10300.0,1809.0,1467.0,63.0,123.31,0.0,11000.0,10300.0,0,0,0.0,Low,Unknown,10905.062500060536,10905.062500060536,1817.510416676756,PP2:3xAL-1xNL=>1xLDE,PP2
LDI,AI1,electronic pieces,3.0,549.0,100.0,1742.0,500.0,24.0,200.0,0.0,549.0,100.0,0,0,0.0,High,Unknown,507.0091666990891,3042.055000194535,362.14940478506367,CLR:1xGAL-1xSI=>6xLDI,CLR
LFE,AI1,ship engines,3.0,160000.0,150000.0,22.0,10.0,3.0,200.0,0.0,160000.0,150000.0,0,0,0.0,Low,Unknown,153075.10000093878,153075.10000093878,12756.258333411564,ELP:1xCBL-3xCTF=>1xLFE,ELP
LFL,AI1,ship kits,3.0,469000.0,250000.0,9.0,1.0,1.0,200.0,0.0,469000.0,250000.0,0,0,0.0,High,Unknown,323158.57600062253,323158.57600062253,19235.62952384658,SKF:8xMFK-20xZR=>1xLFL,SKF
LFP,AI1,ship engines,2.0,0.0,3500.0,0.0,33.0,0.0,0.0,0.0,0.0,3500.0,0,0,0.0,Low,Unknown,7757.800000555813,7757.800000555813,646.4833333796511,PPF:50xPG-1xSFK-10xTHF=>1xLFP,PPF
LHP,AI1,ship parts,3.0,3490.0,3200.0,4646.0,4353.0,68.0,106.73,0.0,3490.0,3200.0,0,0,0.0,Low,Unknown,2968.7760000666976,11875.10400026679,1649.3200000370541,HWP:12xAL-1xHE=>4xLHP,HWP
LI,AI1,metals,1.0,2180.0,1980.0,12662.0,6567.0,629.0,192.81,0.0,2180.0,1980.0,0,0,0.0,Low,Unknown,1986.6425000799074,7946.57000031963,501.67739901007764,SME:4xHAL-10xLIO=>4xLI,SME
LIS,AI1,electronic systems,4.0,475000.0,451000.0,12.0,105.0,10.0,11.43,0.0,475000.0,451000.0,0,0,0.0,Low,Unknown,491228.0000100285,491228.0000100285,8187.133333500475,APF:1xAIR-1xBMF-1xWAI-1xWR=>1xLIS,APF
LIT,AI1,construction parts,2.0,18000.0,0.0,361.0,0.0,2.0,100.0,0.0,18000.0,0.0,0,0,0.0,High,Unknown,19413.88800142288,19413.88800142288,1011.1400000741085,GF:16xNE-8xRG=>1xLIT,GF
LOG,AI1,electronic systems,4.0,68100.0,68000.0,249.0,120.0,192.0,200.0,0.0,68100.0,68000.0,0,0,0.0,Low,Unknown,55462.08000361025,55462.08000361025,2567.68888905603,APF:1xBMF-1xLD-1xSAL=>1xLOG,APF
LSE,AI1,construction prefabs,2.0,9890.0,9300.0,2233.0,2008.0,10.0,111.21,0.0,9890.0,9300.0,0,0,0.0,Low,Unknown,8715.062500060536,8715.062500060536,1452.510416676756,PP2:3xAL-120xPG=>1xLSE,PP2
LSL,AI1,ship kits,3.0,497000.0,0.0,3.0,0.0,1.0,100.0,0.0,497000.0,0.0,0,0,0.0,High,Unknown,378407.3120008004,378407.3120008004,17518.857037074093,SKF:125xFET-8xMFK=>1xLSL,SKF
LTA,AI1,construction prefabs,2.0,4400.0,4100.0,2197.0,1312.0,31.0,167.45,0.0,4400.0,4100.0,0,0,0.0,Low,Unknown,1057.062500060536,1057.062500060536,176.17708334342265,PP2:1xAL-5xGL=>1xLTA,PP2
LU,AI1,unit prefabs,2.0,149000.0,0.0,3.0,0.0,2.0,100.0,0.0,149000.0,0.0,0,0,0.0,High,Unknown,125508.70000029057,125508.70000029057,3486.352777785849,UPF:1xDA-10xPSL-6xPSM-1xWS=>1xLU,UPF
MAI,AI1,agricultural products,1.0,325.0,291.0,79433.0,11393.0,5556.0,200.0,0.0,325.0,291.0,0,0,0.0,Medium,Unknown,114.19166672316692,1370.300000678003,40.782738115416755,FRM:4xH2O=>12xMAI,FRM
MAI,AI1,agricultural products,1.0,325.0,291.0,79433.0,11393.0,5556.0,200.0,0.0,325.0,291.0,0,0,0.0,Medium,Unknown,171.10666669249534,2053.280000309944,106.9416666828096,HYF:20xH2O-2xNS=>12xMAI,HYF
MB,AI1,electronic parts,3.0,0.0,7500.0,0.0,883.0,0.0,0.0,0.0,0.0,7500.0,0,0,0.0,Low,Unknown,7897.138000033348,31588.552000133393,4387.298888907416,MCA:4xMPC-4xPSM-4xRAM-4xSFK=>4xMB,MCA
MCB,AI1,ship kits,3.0,340000.0,0.0,2.0,0.0,1.0,100.0,0.0,340000.0,0.0,0,0,0.0,High,Unknown,325384.39200057805,325384.39200057805,20857.9738461909,SKF:100xAST-16xMFK=>1xMCB,SKF
MCG,AI1,construction materials,1.0,39.0,38.79999923706055,100.0,365623.0,100.0,0.03,0.0,39.0,38.79999923706055,0,0,0.0,Low,Unknown,32.24500000484288,1612.2500002421439,268.70833337369066,BMP:4xLST-2xSIO=>50xMCG,BMP
MEA,AI1,consumables (basic),1.0,4100.0,3120.0,15174.0,2435.0,249.0,200.0,0.0,4100.0,3120.0,0,0,0.0,High,Unknown,3394.770000125915,6789.54000025183,435.22692309306603,FP:2xFIM-1xMTP=>2xMEA,FP
MED,AI1,consumables (basic),2.0,1280.0,1210.0,19107.0,5321.0,496.0,200.0,0.0,1280.0,1210.0,0,0,0.0,Low,Unknown,1068.3212494136394,17093.13999061823,890.2677078446995,CHP:1xAL-4xCOT-1xHER-50xPE=>16xMED,CHP
MFE,AI1,ship engines,3.0,91000.0,80000.0,40.0,5.0,6.0,200.0,0.0,91000.0,80000.0,0,0,0.0,Medium,Unknown,102270.92000022232,102270.92000022232,10653.220833356492,CLR:1xCBM-4xCF=>1xMFE,CLR
MFK,AI1,electronic pieces,2.0,286.0,285.0,20512.0,126736.0,50.0,16.18,0.0,286.0,285.0,0,0,0.0,Low,Unknown,310.8190000166744,2486.5520001333953,863.3861111574289,FS:1xSTL=>8xMFK,FS
MFL,AI1,ship kits,3.0,237000.0,0.0,10.0,0.0,1.0,100.0,0.0,237000.0,0.0,0,0,0.0,High,Unknown,161765.84000044464,161765.84000044464,13480.48666670372,SKF:4xMFK-10xZR=>1xMFL,SKF
MG,AI1,elements,1.0,99.0,86.30000305175781,81418.0,67201.0,60.0,121.16,0.0,99.0,86.30000305175781,0,0,0.0,Medium,Unknown,64.58000001937151,387.48000011622906,134.54166670702398,BMP:1xMGS=>6xMG,BMP
MGC,AI1,construction parts,3.0,16000.0,0.0,111.0,0.0,41.0,100.0,0.0,16000.0,0.0,0,0,0.0,High,Unknown,12084.024000489117,12084.024000489117,457.728181836709,PP3:1xLDE-1xMAG=>1xMGC,PP3
MHL,AI1,construction parts,1.0,5630.0,4350.0,3093.0,2190.0,2.0,141.23,0.0,5630.0,4350.0,0,0,0.0,High,Unknown,3351.210000474602,3351.210000474602,199.47678574253584,WEL:1xFE-1xHE-1xI=>1xMHL,WEL
MHP,AI1,electronic devices,2.0,5590.0,4500.0,142.0,537.0,21.0,26.44,0.0,5590.0,4500.0,0,0,0.0,Medium,Unknown,5600.920000222325,5600.920000222325,1166.8583333796512,EDM:1xPCB-1xTRA=>1xMHP,EDM
MLI,AI1,software components,0.0,29900.0,25000.0,17.0,556.0,10.0,3.06,0.0,29900.0,25000.0,0,0,0.0,Medium,Unknown,8063.250007040799,8063.250007040799,111.9895834311222,SD:=>1xMLI,SD
MPC,AI1,electronic parts,3.0,1690.0,1650.0,3149.0,1800.0,40.0,174.94,0.0,1690.0,1650.0,0,0,0.0,Low,Unknown,1403.7313000591425,14037.313000591424,1392.5905754554985,SCA:10xBCO-10xSWF-10xTRN=>10xMPC,SCA
