Ticker,Product,Exchange,Category,Tier,Ask_Price,Bid_Price,Supply,Demand,Traded,Saturation,Input_Cost,Profit_Ask,Profit_Bid,ROI_Ask,ROI_Bid,Investment_Score,Risk,Viability,Timestamp,Recommendation,Price_Spread
SOL,,NC1,energy systems,3.0,1200.0,910.0,2501.0,2216.0,300.0,0.0,0.0,1200.0,910.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,290.0
SP,,NC1,energy systems,3.0,2560.0,2500.0,61473.0,2822.0,1000.0,0.0,0.0,2560.0,2500.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,60.0
SRD,,NC1,drones,4.0,88000.0,70000.0,36.0,100.0,36.0,0.0,0.0,88000.0,70000.0,0,0,3.6,High,Poor,2025-08-28 18:18:54,Avoid,18000.0
SRP,,NC1,ship shields,4.0,0.0,4000.0,0.0,350.0,0.0,0.0,0.0,0.0,4000.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,-4000.0
SSC,,NC1,ship parts,1.0,520.0,441.0,12451.0,6414.0,154.0,0.0,0.0,520.0,441.0,0,0,100.0,Medium,Poor,2025-08-28 18:18:54,Avoid,79.0
SSL,,NC1,ship kits,3.0,47000.0,30000.0,52.0,1.0,2.0,0.0,0.0,47000.0,30000.0,0,0,5.2,High,Poor,2025-08-28 18:18:54,Avoid,17000.0
STL,,NC1,metals,1.0,1500.0,1410.0,27858.0,2516.0,23.0,0.0,0.0,1500.0,1410.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,90.0
STR,,NC1,medical equipment,1.0,2700.0,1750.0,604.0,224.0,33.0,0.0,0.0,2700.0,1750.0,0,0,60.400000000000006,High,Poor,2025-08-28 18:18:54,Avoid,950.0
STS,,NC1,electronic systems,5.0,170000.0,0.0,26.0,0.0,14.0,0.0,0.0,170000.0,0.0,0,0,2.6,High,Poor,2025-08-28 18:18:54,Avoid,170000.0
SU,,NC1,unit prefabs,2.0,300000.0,0.0,5.0,0.0,5.0,0.0,0.0,300000.0,0.0,0,0,0.5,High,Poor,2025-08-28 18:18:54,Avoid,300000.0
SUD,,NC1,drones,4.0,0.0,101000.0,0.0,104.0,0.0,0.0,0.0,0.0,101000.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,-101000.0
SUN,,NC1,utility,1.0,549.0,425.0,2646.0,12450.0,40.0,0.0,0.0,549.0,425.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,124.0
SWF,,NC1,electronic pieces,3.0,250.0,240.0,10272.0,5993.0,270.0,0.0,0.0,250.0,240.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,10.0
TA,,NC1,elements,4.0,9890.0,8560.0,898.0,300.0,49.0,0.0,0.0,9890.0,8560.0,0,0,89.80000000000001,Medium,Poor,2025-08-28 18:18:54,Avoid,1330.0
TAC,,NC1,electronic systems,5.0,500000.0,0.0,6.0,0.0,6.0,0.0,0.0,500000.0,0.0,0,0,0.6000000000000001,High,Poor,2025-08-28 18:18:54,Avoid,500000.0
TAI,,NC1,minerals,0.0,880.0,550.0,5588.0,1714.0,207.0,0.0,0.0,880.0,550.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,330.0
TBU,,NC1,consumable bundles,2.0,55000.0,50000.0,130.0,20.0,80.0,0.0,0.0,55000.0,50000.0,0,0,13.0,Low,Poor,2025-08-28 18:18:54,Avoid,5000.0
TC,,NC1,elements,3.0,7500.0,0.0,360.0,0.0,80.0,0.0,0.0,7500.0,0.0,0,0,36.0,High,Poor,2025-08-28 18:18:54,Avoid,7500.0
TCB,,NC1,ship kits,3.0,49000.0,0.0,2.0,0.0,1.0,0.0,0.0,49000.0,0.0,0,0,0.2,High,Poor,2025-08-28 18:18:54,Avoid,49000.0
TCL,,NC1,chemicals,3.0,3190.0,2650.0,7609.0,2600.0,539.0,0.0,0.0,3190.0,2650.0,0,0,100.0,Medium,Poor,2025-08-28 18:18:54,Avoid,540.0
TCO,,NC1,minerals,0.0,599.0,250.0,664.0,500.0,103.0,0.0,0.0,599.0,250.0,0,0,66.4,High,Poor,2025-08-28 18:18:54,Avoid,349.0
TCS,,NC1,construction parts,3.0,2550.0,2000.0,8094.0,580.0,96.0,0.0,0.0,2550.0,2000.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,550.0
TCU,,NC1,unit prefabs,2.0,180000.0,90000.0,2.0,3.0,2.0,0.0,0.0,180000.0,90000.0,0,0,0.2,High,Poor,2025-08-28 18:18:54,Avoid,90000.0
THF,,NC1,chemicals,3.0,449.0,400.0,37182.0,7493.0,593.0,0.0,0.0,449.0,400.0,0,0,100.0,Medium,Poor,2025-08-28 18:18:54,Avoid,49.0
THP,,NC1,ship parts,1.0,2910.0,0.0,1359.0,0.0,4.0,0.0,0.0,2910.0,0.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,2910.0
TI,,NC1,metals,1.0,1800.0,1550.0,18593.0,2799.0,1770.0,0.0,0.0,1800.0,1550.0,0,0,100.0,Medium,Poor,2025-08-28 18:18:54,Avoid,250.0
TIO,,NC1,ores,0.0,189.0,141.0,51108.0,12216.0,269.0,0.0,0.0,189.0,141.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,48.0
TK,,NC1,textiles,2.0,39900.0,30000.0,227.0,37.0,4.0,0.0,0.0,39900.0,30000.0,0,0,22.700000000000003,High,Poor,2025-08-28 18:18:54,Avoid,9900.0
TPU,,NC1,electronic parts,3.0,3600.0,3300.0,153.0,480.0,53.0,0.0,0.0,3600.0,3300.0,0,0,15.3,Low,Poor,2025-08-28 18:18:54,Avoid,300.0
TRA,,NC1,electronic parts,3.0,2000.0,1800.0,468.0,266.0,87.0,0.0,0.0,2000.0,1800.0,0,0,46.800000000000004,Low,Poor,2025-08-28 18:18:54,Avoid,200.0
TRN,,NC1,electronic pieces,3.0,575.0,522.0,41574.0,7975.0,1958.0,0.0,0.0,575.0,522.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,53.0
TRU,,NC1,construction parts,1.0,550.0,480.0,13654.0,8610.0,10.0,0.0,0.0,550.0,480.0,0,0,100.0,Medium,Poor,2025-08-28 18:18:54,Avoid,70.0
TS,,NC1,minerals,0.0,700.0,300.0,1802.0,11390.0,802.0,0.0,0.0,700.0,300.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,400.0
TSH,,NC1,construction parts,4.0,29500.0,26900.0,5298.0,216.0,75.0,0.0,0.0,29500.0,26900.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,2600.0
TUB,,NC1,medical equipment,2.0,230.0,183.0,27379.0,16500.0,120.0,0.0,0.0,230.0,183.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,47.0
UTS,,NC1,utility,2.0,4900.0,4500.0,1167.0,4724.0,169.0,0.0,0.0,4900.0,4500.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,400.0
VCB,,NC1,ship kits,3.0,600000.0,0.0,4.0,0.0,1.0,0.0,0.0,600000.0,0.0,0,0,0.4,High,Poor,2025-08-28 18:18:54,Avoid,600000.0
VEG,,NC1,agricultural products,1.0,380.0,375.0,11774.0,22007.0,909.0,0.0,0.0,380.0,375.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,5.0
VG,,NC1,consumables (luxury),3.0,2300.0,2100.0,3685.0,1630.0,100.0,0.0,0.0,2300.0,2100.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,200.0
VIT,,NC1,agricultural products,2.0,750.0,0.0,1516.0,0.0,1445.0,0.0,0.0,750.0,0.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,750.0
VSC,,NC1,ship kits,3.0,25000.0,0.0,5.0,0.0,1.0,0.0,0.0,25000.0,0.0,0,0,0.5,High,Poor,2025-08-28 18:18:54,Avoid,25000.0
W,,NC1,metals,4.0,9890.0,8400.0,3739.0,521.0,34.0,0.0,0.0,9890.0,8400.0,0,0,100.0,Medium,Poor,2025-08-28 18:18:54,Avoid,1490.0
WAI,,NC1,software systems,5.0,95000.0,93500.0,75.0,107.0,4.0,0.0,0.0,95000.0,93500.0,0,0,7.5,Low,Poor,2025-08-28 18:18:54,Avoid,1500.0
WAL,,NC1,alloys,4.0,5990.0,4200.0,6196.0,400.0,86.0,0.0,0.0,5990.0,4200.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,1790.0
WCB,,NC1,ship kits,3.0,697000.0,500000.0,16.0,2.0,1.0,0.0,0.0,697000.0,500000.0,0,0,1.6,High,Poor,2025-08-28 18:18:54,Avoid,197000.0
WIN,,NC1,consumables (luxury),2.0,6090.0,6000.0,8622.0,2537.0,164.0,0.0,0.0,6090.0,6000.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,90.0
WM,,NC1,software components,3.0,12700.0,0.0,368.0,0.0,98.0,0.0,0.0,12700.0,0.0,0,0,36.800000000000004,High,Poor,2025-08-28 18:18:54,Avoid,12700.0
WOR,,NC1,unit prefabs,2.0,160000.0,0.0,6.0,0.0,6.0,0.0,0.0,160000.0,0.0,0,0,0.6000000000000001,High,Poor,2025-08-28 18:18:54,Avoid,160000.0
WR,,NC1,electronic systems,4.0,150000.0,140000.0,2.0,100.0,2.0,0.0,0.0,150000.0,140000.0,0,0,0.2,Low,Poor,2025-08-28 18:18:54,Avoid,10000.0
WS,,NC1,consumables (basic),4.0,5270.0,4750.0,2583.0,573.0,53.0,0.0,0.0,5270.0,4750.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,520.0
ZIR,,NC1,minerals,0.0,690.0,290.0,7856.0,3188.0,2510.0,0.0,0.0,690.0,290.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,400.0
ZR,,NC1,elements,4.0,14900.0,10000.0,312.0,95.0,20.0,0.0,0.0,14900.0,10000.0,0,0,31.200000000000003,High,Poor,2025-08-28 18:18:54,Avoid,4900.0
AAR,,NC2,electronic devices,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ABH,,NC2,construction prefabs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ACS,,NC2,electronic systems,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ADE,,NC2,construction prefabs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ADR,,NC2,medical equipment,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ADS,,NC2,electronic systems,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AEF,,NC2,construction parts,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AEN,,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AFP,,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AFR,,NC2,ship engines,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AGS,,NC2,ship parts,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AHP,,NC2,ship parts,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AIR,,NC2,construction parts,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AL,,NC2,metals,4.0,800.0,0.0,26.0,0.0,26.0,0.0,0.0,800.0,0.0,0,0,2.6,High,Poor,2025-08-28 18:18:54,Avoid,800.0
ALE,,NC2,consumables (luxury),2.0,1800.0,0.0,63.0,0.0,4.0,0.0,0.0,1800.0,0.0,0,0,6.300000000000001,High,Poor,2025-08-28 18:18:54,Avoid,1800.0
ALG,,NC2,agricultural products,2.0,0.0,200.0,0.0,1000.0,0.0,0.0,0.0,0.0,200.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,-200.0
ALO,,NC2,ores,0.0,50.0,0.0,300.0,0.0,100.0,0.0,0.0,50.0,0.0,0,0,30.0,High,Poor,2025-08-28 18:18:54,Avoid,50.0
AMM,,NC2,gases,0.0,100.0,90.0,3773.0,2227.0,500.0,0.0,0.0,100.0,90.0,0,0,100.0,Low,Poor,2025-08-28 18:18:54,Avoid,10.0
ANZ,,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
APT,,NC2,ship shields,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AR,,NC2,gases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ARP,,NC2,ship shields,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ASE,,NC2,construction prefabs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AST,,NC2,alloys,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ATA,,NC2,construction prefabs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
ATP,,NC2,ship parts,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AU,,NC2,metals,1.0,998.0,0.0,40.0,0.0,40.0,0.0,0.0,998.0,0.0,0,0,4.0,High,Poor,2025-08-28 18:18:54,Avoid,998.0
AUO,,NC2,ores,0.0,380.0,0.0,56.0,0.0,56.0,0.0,0.0,380.0,0.0,0,0,5.6000000000000005,High,Poor,2025-08-28 18:18:54,Avoid,380.0
AWF,,NC2,electronic devices,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
AWH,,NC2,ship shields,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BAC,,NC2,chemicals,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BAI,,NC2,software components,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BBH,,NC2,construction prefabs,1.0,2550.0,1960.0,186.0,118.0,186.0,0.0,0.0,2550.0,1960.0,0,0,18.6,High,Poor,2025-08-28 18:18:54,Avoid,590.0
BCO,,NC2,electronic pieces,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BDE,,NC2,construction prefabs,1.0,2350.0,0.0,239.0,0.0,39.0,0.0,0.0,2350.0,0.0,0,0,23.900000000000002,High,Poor,2025-08-28 18:18:54,Avoid,2350.0
BE,,NC2,elements,4.0,2500.0,0.0,20.0,0.0,20.0,0.0,0.0,2500.0,0.0,0,0,2.0,High,Poor,2025-08-28 18:18:54,Avoid,2500.0
BEA,,NC2,agricultural products,1.0,325.0,250.0,2016.0,1225.0,2000.0,0.0,0.0,325.0,250.0,0,0,100.0,High,Poor,2025-08-28 18:18:54,Avoid,75.0
BER,,NC2,minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BFP,,NC2,ship engines,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BFR,,NC2,ship engines,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BGC,,NC2,electronic pieces,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BGO,,NC2,alloys,2.0,2300.0,0.0,97.0,0.0,47.0,0.0,0.0,2300.0,0.0,0,0,9.700000000000001,High,Poor,2025-08-28 18:18:54,Avoid,2300.0
BGS,,NC2,ship parts,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BHP,,NC2,ship parts,3.0,3350.0,0.0,10.0,0.0,10.0,0.0,0.0,3350.0,0.0,0,0,1.0,High,Poor,2025-08-28 18:18:54,Avoid,3350.0
BID,,NC2,electronic devices,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BL,,NC2,chemicals,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BLE,,NC2,chemicals,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BMF,,NC2,electronic devices,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BND,,NC2,medical equipment,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BOR,,NC2,minerals,0.0,0.0,130.0,0.0,250.0,0.0,0.0,0.0,0.0,130.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,-130.0
BOS,,NC2,alloys,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BPT,,NC2,ship shields,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BR1,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BR2,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BRM,,NC2,minerals,0.0,250.0,0.0,287.0,0.0,87.0,0.0,0.0,250.0,0.0,0,0,28.700000000000003,High,Poor,2025-08-28 18:18:54,Avoid,250.0
BRO,,NC2,alloys,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BRP,,NC2,ship shields,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BRS,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BSC,,NC2,electronic devices,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BSE,,NC2,construction prefabs,1.0,1650.0,0.0,211.0,0.0,198.0,0.0,0.0,1650.0,0.0,0,0,21.1,High,Poor,2025-08-28 18:18:54,Avoid,1650.0
BTA,,NC2,construction prefabs,1.0,1600.0,0.0,471.0,0.0,71.0,0.0,0.0,1600.0,0.0,0,0,47.1,High,Poor,2025-08-28 18:18:54,Avoid,1600.0
BTS,,NC2,liquids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BWH,,NC2,ship shields,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
BWS,,NC2,electronic devices,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
C,,NC2,elements,1.0,800.0,0.0,126.0,0.0,126.0,0.0,0.0,800.0,0.0,0,0,12.600000000000001,High,Poor,2025-08-28 18:18:54,Avoid,800.0
CA,,NC2,elements,2.0,1000.0,0.0,15.0,0.0,15.0,0.0,0.0,1000.0,0.0,0,0,1.5,High,Poor,2025-08-28 18:18:54,Avoid,1000.0
CAF,,NC2,agricultural products,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,1000.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,-1000.0
CAP,,NC2,electronic pieces,3.0,280.0,0.0,100.0,0.0,100.0,0.0,0.0,280.0,0.0,0,0,10.0,High,Poor,2025-08-28 18:18:54,Avoid,280.0
CBL,,NC2,energy systems,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CBM,,NC2,energy systems,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CBS,,NC2,energy systems,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CBU,,NC2,consumable bundles,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CC,,NC2,electronic systems,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CCD,,NC2,drones,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CD,,NC2,electronic parts,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CF,,NC2,textiles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CHA,,NC2,ship engines,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CL,,NC2,elements,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CLI,,NC2,minerals,0.0,375.0,0.0,123.0,0.0,123.0,0.0,0.0,375.0,0.0,0,0,12.3,High,Poor,2025-08-28 18:18:54,Avoid,375.0
CMK,,NC2,construction materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
COF,,NC2,consumables (luxury),1.0,875.0,800.0,659.0,30.0,659.0,0.0,0.0,875.0,800.0,0,0,65.9,Low,Poor,2025-08-28 18:18:54,Avoid,75.0
COM,,NC2,electronic systems,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
COT,,NC2,textiles,2.0,3000.0,2500.0,28.0,10.0,8.0,0.0,0.0,3000.0,2500.0,0,0,2.8000000000000003,Medium,Poor,2025-08-28 18:18:54,Avoid,500.0
CQL,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CQM,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CQS,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CQT,,NC2,unit prefabs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CRU,,NC2,electronic systems,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CST,,NC2,chemicals,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CTF,,NC2,textiles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CU,,NC2,metals,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
CUO,,NC2,ores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
DA,,NC2,software tools,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
DCH,,NC2,drones,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
DCL,,NC2,plastics,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
DCM,,NC2,plastics,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
DCS,,NC2,plastics,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,Poor,2025-08-28 18:18:54,Avoid,0.0
